i,a,b,title,type,year,final,motivo,evidencia,flags
15454,SZA,FEAR.,20 Min,song,2017,INVALIDA_CONFIRMADA,'20 Min' é faixa solo da SZA no Ctrl; 'FEAR.' não é artista,"'20 Min' é faixa solo da SZA no Ctrl; 'FEAR.' é música do Kendrick, não artista (Wikipedia)",
15458,SZA,Bob Dylan,When I Get Home,song,2019,INVALIDA_CONFIRMADA,"'When I Get Home' é álbum de Solange, não colaboração SZA/Bob Dylan",'When I Get Home' é álbum da Solange (2019); sem colaboração SZA/Bob Dylan (Wikipedia),
15472,Usher,Gunna,Standing Next to You (Remix),song,2024,INVALIDA_CONFIRMADA,'Standing Next to You' é do Jungkook (BTS); remix Usher/Gunna fabricado,"'Standing Next to You (Remix)' é do Jungkook feat. Usher, sem Gunna (Rolling Stone/NME)",
15474,Alicia Keys,Pharrell Williams,100 Days 100 Nights,song,2007,INVALIDA_CONFIRMADA,'100 Days 100 Nights' é de Sharon Jones; não é dueto Alicia Keys/Pharrell,"'100 Days, 100 Nights' é da Sharon Jones & The Dap-Kings (2007), não Alicia Keys/Pharrell (Wikipedia)",
15664,Nicki Nicole,Peso Pluma,La Bebe (Remix),song,2023,INVALIDA_CONFIRMADA,"La Bebe Remix é de Peso Pluma com Yng Lvcas, não Nicki Nicole","'La Bebe (Remix)' é de Yng Lvcas com Peso Pluma, sem Nicki Nicole (spotify, billboard)",
15666,Nicki Nicole,Myke Towers,Rae Sremmurd (Remix),song,2021,INVALIDA_CONFIRMADA,título 'Rae Sremmurd (Remix)' não é faixa desses artistas,"Colab real Nicki Nicole+Myke Towers é 'Ella No Es Tuya (Remix)' com Rochy RD; 'Rae Sremmurd (Remix)' não existe deles (billboard, apple music)",
15683,Caetano Veloso,Chet Baker,My Funny Valentine (Live),live,1987,INVALIDA_CONFIRMADA,dueto ao vivo com Chet Baker improvável e não documentado,"Caetano admirava Chet Baker como influência, mas não há dueto/gravação 'My Funny Valentine' juntos (allmusic, worldmusiccentral)",
15688,MC Kevinho,Gloria Groove,Olha a Explosão,song,2018,INVALIDA_CONFIRMADA,"Olha a Explosão é de MC Kevinho sozinho, não com Gloria Groove","'Olha a Explosão' é solo de MC Kevinho; remix oficial tem 2 Chainz/French Montana/Nacho, sem Gloria Groove (spotify, umusicbrazil)",
15701,LiSA,LALISA,Money,song,2021,INVALIDA_CONFIRMADA,"confunde LiSA com LALISA; Money é de Lisa do BLACKPINK, não LiSA J-Pop","'Money' é faixa solo de Lisa (BLACKPINK) do álbum LALISA; não é colab de dois artistas distintos, LiSA J-Pop não envolvida (en.wikipedia Money Lisa song)",
15702,LiSA,Tyga,1+1,song,2022,INVALIDA_CONFIRMADA,colaboração LiSA J-Pop com Tyga improvável e não documentada,"Não existe colab '1+1' de nenhuma LiSA com Tyga; Tyga tem '1 of 1' solo de 2016 (wikipedia, hotnewhiphop)",
15703,LiSA,Cardi B,Money (Remix),song,2022,INVALIDA_CONFIRMADA,Money Remix é de Lisa BLACKPINK; atribuição a LiSA J-Pop é fabricação,"'Money' é solo de Lisa (BLACKPINK); remix com Cardi B só existe em mashups fanmade, não oficial com LiSA J-Pop (youtube fan edits, wikipedia)",
15704,LiSA,Fred again..,ROCKSTAR,song,2023,INVALIDA_CONFIRMADA,ROCKSTAR é de Lisa BLACKPINK; confusão com LiSA J-Pop,"'Rockstar' é solo de Lisa (BLACKPINK), escrita por Lisa/Ryan Tedder/Sam Homaee etc., sem Fred again.. (en.wikipedia Rockstar Lisa song)",
15706,LiSA,Rema,LALISA,song,2024,INVALIDA_CONFIRMADA,LALISA é de Lisa BLACKPINK; título e artista trocados,"'LALISA' é single solo de Lisa (2021) sem Rema; colab real Lisa+Rema é 'Goals' 2026 com Anitta (wikipedia Goals song, billboard)",
15710,Jackson Wang,Internet Money,100 Ways,song,2022,INVALIDA_CONFIRMADA,"100 Ways é de Jackson Wang sozinho, não com Internet Money",'100 Ways' é single solo de Jackson Wang (2020); a colab dele com Internet Money é 'Drive You Home' (nme.com/spotify),
15713,Agust D,HYBE,Amygdala,song,2023,INVALIDA_CONFIRMADA,"HYBE é gravadora, não artista; não é colaboração","'Amygdala' de Agust D (D-DAY 2023) credita EL CAPITXN, não HYBE, que é a gravadora, não artista (discogs/albumoftheyear)",
15722,Linkin Park,Nas,Collision Course,album,2004,INVALIDA_CONFIRMADA,"Collision Course é com Jay-Z, não Nas","'Collision Course' (2004) é EP de Linkin Park com Jay-Z, não Nas (en.wikipedia.org/discogs)",
15723,Linkin Park,Eminem,Collision Course (Track),song,2004,INVALIDA_CONFIRMADA,"Collision Course é com Jay-Z, não Eminem","'Collision Course' (2004) é mash-up de Linkin Park com Jay-Z, não Eminem (en.wikipedia.org/discogs)",
15724,Linkin Park,Frank Zappa,Drawbar,song,2010,INVALIDA_CONFIRMADA,"Drawbar é instrumental de Linkin Park com Tom Morello, não Frank Zappa","'Drawbar' (The Hunting Party 2014) é instrumental de Linkin Park feat. Tom Morello, não Frank Zappa (linkinpedia/spotify)",
15729,Fall Out Boy,Machine Gun Kelly,My Body Is a Cage,song,2020,INVALIDA_CONFIRMADA,"My Body Is a Cage é do Arcade Fire, não faixa Fall Out Boy com MGK",'My Body Is a Cage' é do Arcade Fire (Neon Bible 2007); não há faixa Fall Out Boy com MGK com esse título (spotify/wikipedia),
15737,Måneskin,Post Malone,If I Can Dream,song,2021,INVALIDA_CONFIRMADA,If I Can Dream é cover de Elvis; colab Måneskin com Post Malone improvável,"'If I Can Dream' (Elvis soundtrack) é cover solo do Måneskin, sem Post Malone (loudersound/spotify)",
15761,Carrie Underwood,Sam Hunt,If I Didn't Love You,song,2021,INVALIDA_CONFIRMADA,"a música é com Jason Aldean, não Sam Hunt","Wikipedia: 'If I Didn't Love You' é dueto de Jason Aldean e Carrie Underwood, não Sam Hunt",
15770,Beyoncé,Tems,ALREADY,song,2020,INVALIDA_CONFIRMADA,"ALREADY é com Shatta Wale, não Tems","Wikipedia: 'ALREADY' credita Beyoncé, Shatta Wale e Major Lazer, não Tems",
15771,Beyoncé,Childish Gambino,ALREADY,song,2020,INVALIDA_CONFIRMADA,ALREADY não é com Childish Gambino,"Wikipedia: 'ALREADY' credita Beyoncé, Shatta Wale e Major Lazer, não Childish Gambino",
15792,Bruno Mars,Hozier,Too Good at Goodbyes (Live),live,2018,INVALIDA_CONFIRMADA,"música é de Sam Smith, não de Bruno Mars",'Too Good at Goodbyes' é de Sam Smith; sem registro de versão ao vivo Bruno Mars/Hozier,
15813,Meghan Trainor,Nicki Minaj,Better When I'm Dancin',song,2015,INVALIDA_CONFIRMADA,Better When I'm Dancin' não é feat de Nicki Minaj,"Wikipedia: 'Better When I'm Dancin'' é solo de Meghan Trainor, sem feat de Nicki Minaj",
15814,Meghan Trainor,"Earth, Wind & Fire",Can't Stop the Feeling (Remix),song,2016,INVALIDA_CONFIRMADA,Can't Stop the Feeling é de Justin Timberlake,"Wikipedia: 'Can't Stop the Feeling!' é de Justin Timberlake, não remix Meghan Trainor/EWF",
15892,Skrillex,Porter Robinson,Sad Machine,song,2014,INVALIDA_CONFIRMADA,"'Sad Machine' é solo de Porter Robinson, sem Skrillex","Wikipedia/RateYourMusic: 'Sad Machine' é solo de Porter Robinson (com vocal Avanna), sem Skrillex nos créditos",
15896,Alan Walker,Martin Garrix,Tired,song,2017,INVALIDA_CONFIRMADA,"'Tired' é com Gavin James, não Martin Garrix","Wikipedia/Discogs: 'Tired' (2017) é Alan Walker feat. Gavin James, não Martin Garrix",
15905,Kendrick Lamar,Swizz Beatz,Pray for Me,song,2022,INVALIDA_CONFIRMADA,"'Pray for Me' é com The Weeknd, não Swizz Beatz","Wikipedia/Spotify: 'Pray for Me' é The Weeknd com Kendrick Lamar (Black Panther), Swizz Beatz não participa",
15925,Lil Wayne,Big Sean,My Last,song,2011,INVALIDA_CONFIRMADA,"'My Last' é com Chris Brown, não Lil Wayne","Discogs/Wikipedia: 'My Last' (2011) é Big Sean feat. Chris Brown, não Lil Wayne",
15967,Offset,Gunna,Drip Season 3,album,2018,INVALIDA_CONFIRMADA,"Drip Season 3 é mixtape solo de Gunna, não com Offset","Wikipedia/HipHopDX: 'Drip Season 3' é mixtape solo de Gunna (feats: Lil Durk, Nav, Yachty), sem Offset",
16112,BLACKPINK,Halsey,The Album (feature),feature,2020,INVALIDA_CONFIRMADA,Halsey não participa de The Album da BLACKPINK,"Wikipedia/Consequence: The Album traz Selena Gomez e Cardi B como convidadas, nao Halsey",
16113,BLACKPINK,Tyga,Taste (Remix),song,2018,INVALIDA_CONFIRMADA,"Taste é de Tyga solo, sem BLACKPINK","Spotify/YouTube: 'Taste' de Tyga tem feat. Offset, sem BLACKPINK",
16115,BLACKPINK,David Guetta,Boom,song,2020,INVALIDA_CONFIRMADA,Boom não é colaboração BLACKPINK x David Guetta,"Dancing Astronaut/We Rave You: colaboracao BLACKPINK x David Guetta foi 'Lovesick Girls', nao existe 'Boom'",
16121,Jennie,FKA twigs,One of the Girls,song,2023,INVALIDA_CONFIRMADA,One of the Girls não tem FKA twigs,"Wikipedia/Rolling Stone: 'One of the Girls' credita The Weeknd, Jennie e Lily-Rose Depp, sem FKA twigs",
16123,Jennie,Caroline Polachek,Mantra,song,2024,INVALIDA_CONFIRMADA,"Mantra é de Jennie solo, sem Caroline Polachek","Wikipedia: 'Mantra' e single solo de Jennie (comp. Jennie, Claudia Valentina, Zikai), sem Caroline Polachek",
16134,J-Hope,Nicki Minaj,Killin It (Remix),song,2022,INVALIDA_CONFIRMADA,remix Killin It com Nicki Minaj inexistente,"Spotify/Weverse: single de j-hope e 'Killin' It Girl' feat. GloRilla, remix com Nicki Minaj inexistente",
16136,J-Hope,Lil Nas X,Old Town Road (Live),live,2019,INVALIDA_CONFIRMADA,J-Hope não fez Old Town Road ao vivo com Lil Nas X,"Spotify/NPR: remix 'Seoul Town Road' de Old Town Road tem RM do BTS, nao J-Hope",
16137,J-Hope,MAX,Chicken Noodle Soup,song,2019,INVALIDA_CONFIRMADA,"Chicken Noodle Soup é com Becky G, não MAX","Wikipedia/Billboard: 'Chicken Noodle Soup' de j-hope traz feat. Becky G, nao MAX",
16141,Maroon 5,Kid Cudi,Beautiful Goodbye,song,2012,INVALIDA_CONFIRMADA,"Beautiful Goodbye é Maroon 5 solo, sem Kid Cudi","AllMusic/WhoSampled: 'Beautiful Goodbye' e do Maroon 5 (Overexposed), escrita por Levine/Malik/Blanco, sem Kid Cudi",
16144,Red Hot Chili Peppers,Neil Young,Give Me One Reason (Live),live,2014,INVALIDA_CONFIRMADA,"Give Me One Reason é de Tracy Chapman, não RHCP/Neil Young",Wikipedia/Hollywood Reporter: 'Give Me One Reason' e de Tracy Chapman; RHCP e Neil Young tocaram 'Everybody Knows This Is Nowhere' no benefit,
16146,Red Hot Chili Peppers,Danger Mouse,Blood Sugar Sex Magik (Remix),song,2007,INVALIDA_CONFIRMADA,remix de Blood Sugar Sex Magik com Danger Mouse inexistente,"Wikipedia/readdork: Danger Mouse produziu 'The Getaway' (2016); 'Blood Sugar Sex Magik' (1991) foi produzido por Rick Rubin, remix inexistente",
16152,Panic! at the Disco,Weezer,Death of a Bachelor (Live),live,2017,INVALIDA_CONFIRMADA,Death of a Bachelor ao vivo com Weezer improvável,"Wikipedia/Discogs: 'Death of a Bachelor' e faixa solo do Panic!; gravacao ao vivo do tour e solo, sem Weezer",
16153,Panic! at the Disco,Lil Wayne,Emperor's New Clothes (Live),live,2018,INVALIDA_CONFIRMADA,Emperor's New Clothes ao vivo com Lil Wayne inexistente,"Sem colaboração oficial Panic!/Lil Wayne; só mashups de fãs (spin.com, youtube)",
16155,The 1975,Greta Van Fleet,The Sound (Live),live,2019,INVALIDA_CONFIRMADA,The Sound ao vivo com Greta Van Fleet improvável,"'The Sound' é do The 1975 solo (live MSG 2022); sem colab com Greta Van Fleet (só line-up de festival, wikipedia)",
16160,Burna Boy,Coldplay,My Universe (Remix),song,2021,INVALIDA_CONFIRMADA,"My Universe é Coldplay x BTS, não Burna Boy","'My Universe' é Coldplay x BTS; remixes são SUGA/Galantis/Guetta, não Burna Boy (Wikipedia/Spotify)",
16164,Burna Boy,Diddy,Act Now,song,2019,INVALIDA_CONFIRMADA,Act Now com Diddy improvável/inexistente,"Colab real Diddy/Burna Boy é 'Act Like You Got It' (2023), não 'Act Now' 2019 (Spotify/Apple Music)",
16179,Asake,Ludmilla,Dance (Remix),song,2023,INVALIDA_CONFIRMADA,remix Dance com Ludmilla cruzando gêneros improvável,"Colab real Asake x Ludmilla é 'Whine' (2024), não 'Dance' 2023 (Spotify/YouTube)",
16184,Rihanna,Ne-Yo,Barbados Girl,song,2008,INVALIDA_CONFIRMADA,Barbados Girl não é música conhecida de Rihanna x Ne-Yo,Não existe 'Barbados Girl'; Ne-Yo escreveu 'Unfaithful' para Rihanna (Wikipedia),
16187,Rihanna,Slash,Mother Nature,song,2010,INVALIDA_CONFIRMADA,Mother Nature com Slash não é música de Rihanna,"Colab real Rihanna x Slash é 'Rockstar 101' (2010), não 'Mother Nature' (Wikipedia/Spotify)",
16190,The Weeknd,DaBaby,Heartless,song,2019,INVALIDA_CONFIRMADA,"Heartless é The Weeknd solo, sem DaBaby","'Heartless' é The Weeknd solo; remix feat. Lil Uzi Vert, não DaBaby (Wikipedia/Spotify)",
16191,The Weeknd,J. Cole,The Zone,song,2011,INVALIDA_CONFIRMADA,"The Zone é The Weeknd com Drake, não J. Cole","'The Zone' é The Weeknd feat. Drake (2011), não J. Cole (Wikipedia/Spotify)",
16192,The Weeknd,Young Thug,Wanderlust,song,2021,INVALIDA_CONFIRMADA,"Wanderlust é The Weeknd solo, sem Young Thug","'Wanderlust' é The Weeknd solo (2013, remix feat. Pharrell); colab com Young Thug é 'Better Believe' (Wikipedia)",
16193,Lady Gaga,Akon,Just Dance,song,2008,INVALIDA_CONFIRMADA,"Just Dance é com Colby O'Donis, não Akon como par creditado","'Just Dance' credita feat. Colby O'Donis; Akon foi co-autor/vocais não creditados, não o par creditado (Wikipedia)",
16197,Lady Gaga,Celine Dion,I'll Never Love Again,song,2018,INVALIDA_CONFIRMADA,"I'll Never Love Again é Lady Gaga solo, sem Celine Dion",'I'll Never Love Again' é Lady Gaga (e Bradley Cooper no filme); Celine Dion não participou (Wikipedia),
16199,Charlie Puth,Danielle,That's Hilarious,song,2021,INVALIDA_CONFIRMADA,That's Hilarious é Charlie Puth solo; Danielle não é colaboradora,"Wikipedia/Songfacts: 'That's Hilarious' é solo de Charlie Puth, sem Danielle",
16211,Sam Smith,Lay,Thunder,song,2020,INVALIDA_CONFIRMADA,"par improvável, feature Sam Smith x Lay não existe",Nenhuma faixa 'Thunder' de Sam Smith 2020 nem feature com Lay Zhang; inexistente (wikipedia.org),
16260,J. Cole,TLC,Crocodile Toothpaste,song,2017,INVALIDA_CONFIRMADA,'Crocodile Toothpaste' não é faixa real de J. Cole x TLC,"A faixa real é 'Crocodile Tearz' de J. Cole (solo, 2024); não existe 'Crocodile Toothpaste' com TLC (wikipedia.org)",
16262,J. Cole,Young Thug,Thotiana (Remix),song,2019,INVALIDA_CONFIRMADA,"'Thotiana Remix' é Blueface/Cardi, não J. Cole x Young Thug","'Thotiana (Remix)' é de Blueface feat. Cardi B & YG, não J. Cole x Young Thug (spotify.com, music.apple.com)",
16264,Cardi B,Chance the Rapper,Best Part,song,2018,INVALIDA_CONFIRMADA,"'Best Part' é Daniel Caesar feat. H.E.R., não Cardi x Chance","'Best Part' é de Daniel Caesar feat. H.E.R. (2017), não Cardi B x Chance (wikipedia.org)",near_dup_pair5642
16274,Post Malone,Halsee,Only Wanna Be With You,song,2019,INVALIDA_CONFIRMADA,'Only Wanna Be With You' é solo de Post Malone; 'Halsee' fabricado,"'Only Wanna Be With You (Pokémon 25)' é cover solo de Post Malone, sem feature; 'Halsee' inexistente (bulbapedia.bulbagarden.net)",
16275,Post Malone,Young Thug,Scared to Be Lonely (Remix),song,2017,INVALIDA_CONFIRMADA,"'Scared to Be Lonely' é Martin Garrix/Dua Lipa, não Post x Thug","'Scared to Be Lonely' é de Martin Garrix feat. Dua Lipa, não Post Malone x Young Thug (wikipedia.org)",
16444,Marcelo D2,Racionais MC's,Sobrevivendo no Inferno (Clipe),song,2017,INVALIDA_CONFIRMADA,"'Sobrevivendo no Inferno' é álbum dos Racionais, não colab com D2","Discogs/YouTube: 'Sobrevivendo no Inferno' (1997) é álbum solo do Racionais MC's, não clipe/colab com Marcelo D2 (havia até desavença)",
16448,Jung Kook,Major Lazer,We Don't Talk About That,song,2023,INVALIDA_CONFIRMADA,faixa Jung Kook-Major Lazer inexistente,"Spotify/Rolling Stone: colab real Jung Kook x Major Lazer é 'Closer to You' (Golden, 2023); 'We Don't Talk About That' inexistente",
16451,Rosé,Lady Gaga,FLOWER,song,2024,INVALIDA_CONFIRMADA,"'FLOWER' é solo da Rosé, não colab com Lady Gaga",Wikipedia: 'FLOWER' (2023) é single solo de Jisoo (não Rosé) e sem Lady Gaga,
16452,Rosé,Jennie,BLACKPINK 2024 Collab,song,2024,INVALIDA_CONFIRMADA,título genérico fabricado 'BLACKPINK 2024 Collab',Billboard/Wikipedia: em 2024 Rosé ('rosie') e Jennie ('Mantra') só lançaram solos; nenhuma faixa conjunta 'BLACKPINK 2024 Collab',
16455,NIKI,Jackson Wang,Drive (Remix),song,2021,INVALIDA_CONFIRMADA,'Drive' remix NIKI-Jackson Wang inexistente,Spotify/NME: colab real NIKI x Jackson Wang é 'California (Remix)' (2021); nenhum 'Drive (Remix)' entre eles,
16458,RM,Erykah Badu,Bicycle,song,2022,INVALIDA_CONFIRMADA,"'Bicycle' é single solo de RM, não colab com Erykah Badu","Wikipedia/Billboard: 'Bicycle' é RM solo; Erykah Badu aparece em 'Yun' do Indigo, não em 'Bicycle'",
16459,RM,Anderson .Paak,POP/STARS,song,2019,INVALIDA_CONFIRMADA,"'POP/STARS' é K/DA, não colab RM-Anderson .Paak","Wikipedia/Discogs: 'POP/STARS' é K/DA feat. Madison Beer, (G)I-DLE, Jaira Burns; sem RM/Anderson .Paak",
16464,OneRepublic,Katy Perry,Wild@Heart,song,2021,INVALIDA_CONFIRMADA,colaboração OneRepublic-Katy Perry inexistente,"Wikipedia (Human): OneRepublic tem 'Wild Life', não 'Wild@Heart'; nenhuma colab OneRepublic-Katy Perry existe",
16465,OneRepublic,DJ Shadow,I'll Be Missing You,song,2019,INVALIDA_CONFIRMADA,"'I'll Be Missing You' é Puff Daddy, não OneRepublic-DJ Shadow",Wikipedia/Discogs: 'I'll Be Missing You' é Puff Daddy & Faith Evans feat. 112; sem OneRepublic/DJ Shadow,
16561,Mariah Carey,Bryan Adams,When You Believe,song,1998,INVALIDA_CONFIRMADA,"'When You Believe' foi com Whitney Houston, não Bryan Adams","Wikipedia/whitneyhouston.com: 'When You Believe' (1998) é dueto Mariah Carey & Whitney Houston, não Bryan Adams",
16591,Kanye West,Kid Cudi,Everybody Wants to Be My Enemy,song,2018,INVALIDA_CONFIRMADA,"'Everybody Wants to Be My Enemy' é de Studio Killers, não Kanye/Cudi",Wikipedia: tracklist de Kids See Ghosts (Kanye/Cudi) não tem 'Everybody Wants to Be My Enemy'; é verso de 'Enemy' de Imagine Dragons/J.I.D,
16616,Lil Durk,Young Thug,Rich Flex,song,2022,INVALIDA_CONFIRMADA,"'Rich Flex' é Drake & 21 Savage, não Lil Durk/Young Thug","Wikipedia: 'Rich Flex' (Her Loss, 2022) é de Drake & 21 Savage, não Lil Durk/Young Thug",
16653,Migos,Meek Mill,Oodles O' Noodles Babies,song,2021,INVALIDA_CONFIRMADA,"faixa é do Meek Mill, sem Migos","'Oodles O' Noodles Babies' é solo do Meek Mill (Championships 2018), produção Butter Beats/Kendxll, sem Migos (en.wikipedia.org)",
16660,Wiz Khalifa,Bruno Mars,See You Again,song,2015,INVALIDA_CONFIRMADA,"See You Again é com Charlie Puth, não Bruno Mars","'See You Again' é Wiz Khalifa feat. Charlie Puth (Furious 7, 2015), sem Bruno Mars (en.wikipedia.org)",
16663,Rick Ross,Future,Purple Lamborghini,song,2016,INVALIDA_CONFIRMADA,"Purple Lamborghini é Skrillex & Rick Ross, sem Future","'Purple Lamborghini' é Skrillex & Rick Ross (Suicide Squad, 2016), sem Future (en.wikipedia.org, billboard.com)",
16677,Ice Spice,Latto,Bikini Bottom,song,2023,INVALIDA_CONFIRMADA,"Bikini Bottom é Ice Spice sozinha, sem Latto","'Bikini Bottom' é solo da Ice Spice (2022); Latto só ligada por momento viral de entrevista, sem colab (en.wikipedia.org)",
16678,Ice Spice,Kali Uchis,Deli,song,2023,INVALIDA_CONFIRMADA,"Deli é Ice Spice sozinha, sem Kali Uchis","'Deli' é single solo da Ice Spice (EP Like..?), sem Kali Uchis (en.wikipedia.org)",
16679,J. Balvin,Bad Bunny,Un Verano Sin Ti (collaboration),song,2022,INVALIDA_CONFIRMADA,"Un Verano Sin Ti é álbum do Bad Bunny, não colab",'Un Verano Sin Ti' é álbum solo do Bad Bunny; J Balvin não aparece nele (en.wikipedia.org),
16682,J. Balvin,Bad Bunny,UN VERANO SIN TI,album,2022,INVALIDA_CONFIRMADA,"álbum é do Bad Bunny solo, não J. Balvin","Álbum 'Un Verano Sin Ti' (2022) é solo do Bad Bunny, não colab com J Balvin (en.wikipedia.org)",
16684,J. Balvin,Khalid,Wild Thoughts,song,2017,INVALIDA_CONFIRMADA,"Wild Thoughts é DJ Khaled/Rihanna, não Balvin/Khalid",'Wild Thoughts' é de DJ Khaled feat. Rihanna e Bryson Tiller; Balvin/Khalid gravaram 'Otra Noche Sin Ti' (en.wikipedia.org),
16692,Feid,Bad Bunny,Monaco,song,2023,INVALIDA_CONFIRMADA,"Monaco é Bad Bunny solo, sem Feid","'Monaco' é faixa solo do Bad Bunny (álbum Nadie Sabe...), sem Feid (en.wikipedia.org)",
16695,Feid,Quevedo,Beso,song,2023,INVALIDA_CONFIRMADA,"Beso é Rosalía & Rauw Alejandro, não Feid/Quevedo","'Beso' (2023) é de Rosalía & Rauw Alejandro, não Feid/Quevedo (en.wikipedia.org)",
16702,Wisin,Ricky Martin,Hasta el Amanecer,song,2017,INVALIDA_CONFIRMADA,"Hasta el Amanecer é Nicky Jam, não Wisin/Ricky Martin",'Hasta el Amanecer' é do Nicky Jam; Ricky Martin não consta (en.wikipedia.org),
16703,Wisin,Enrique Iglesias,Move to Miami,song,2018,INVALIDA_CONFIRMADA,Move to Miami é Enrique Iglesias feat. Pitbull,'Move to Miami' é Enrique Iglesias feat. Pitbull; Wisin não participa (en.wikipedia.org),
16717,Ricky Martin,Paloma Faith,Wherever I Go,song,2015,INVALIDA_CONFIRMADA,"Wherever I Go é OneRepublic, não Ricky/Paloma","'Wherever I Go' (2016) é do OneRepublic, não Ricky Martin/Paloma Faith (en.wikipedia.org)",
16760,Alok,System of a Down,BYOB (Remix),song,2018,INVALIDA_CONFIRMADA,remix fabricado com banda de metal,Beatport/Spotify: 'BYOB' é de Alok & Sevenn samplando System of a Down; SOAD não é colaborador creditado,
16775,Racionais MC's,MV Bill,Soldado do Morro,song,2006,INVALIDA_CONFIRMADA,Soldado do Morro é solo do MV Bill,"Spotify: 'Soldado do Morro' é de MV Bill (1999) com DJ Luciano, sem Racionais MC's",
16813,Gorillaz,Slow Thai,The Valley of The Pagans,song,2020,INVALIDA_CONFIRMADA,"Valley of the Pagans é com Beck, não Slowthai","Spotify/Wikipedia: 'The Valley of The Pagans' é Gorillaz feat. Beck, não Slowthai",
16826,Davido,Nicki Minaj,If,song,2017,INVALIDA_CONFIRMADA,"If é hit solo do Davido, sem Nicki","Wikipedia: 'If' é solo de Davido (prod. Tekno, 2017); remix tem R. Kelly, não Nicki Minaj",ultrashort_title
16829,Davido,SZA,So Crazy,song,2021,INVALIDA_CONFIRMADA,"So Crazy é com Lil Baby, não SZA","Spotify: 'So Crazy' de Davido é feat. Lil Baby, não SZA",
16994,The Weeknd,Madonna,Die For You,song,2023,INVALIDA_CONFIRMADA,"Die For You remix é com Ariana Grande, não Madonna","Wikipedia/Apple Music: remix de 'Die For You' (2023) é com Ariana Grande, não Madonna",
16996,The Weeknd,Republic,Creepin',song,2022,INVALIDA_CONFIRMADA,"Creepin' é Metro Boomin com Weeknd e 21; Republic é gravadora, não artista","Wikipedia/Spotify: 'Creepin'' credita Metro Boomin, The Weeknd e 21 Savage; Republic é gravadora, não artista",
17005,Bad Bunny,Post Malone,Sensationail,song,2021,INVALIDA_CONFIRMADA,Sensationail não é música real de Bad Bunny e Post Malone,"Sem registro de música 'Sensationail'; Bad Bunny e Post Malone só fizeram dueto ao vivo em Coachella (NME), sem faixa de estúdio",
17009,Bad Bunny,Nesi,Andrea,song,2022,INVALIDA_CONFIRMADA,"Andrea é com Buscabulla, não com Nesi","Spotify/WhoSampled: 'Andrea' de Un Verano Sin Ti é Bad Bunny feat. Buscabulla, não Nesi",
17017,Ed Sheeran,Nicki Minaj,Beautiful People,song,2019,INVALIDA_CONFIRMADA,"'Beautiful People' é com Khalid, não Nicki Minaj","Discogs/Songfacts: 'Beautiful People' é Ed Sheeran feat. Khalid, não Nicki Minaj",near_dup_pair15430
17019,Ed Sheeran,Elton John,Cold Heart,song,2021,INVALIDA_CONFIRMADA,"'Cold Heart' é de Elton John e Dua Lipa, não Ed Sheeran","Wikipedia: 'Cold Heart (Pnau remix)' é Elton John & Dua Lipa, não Ed Sheeran",
17028,Justin Bieber,Lil Dicky,Freaky Friday,song,2018,INVALIDA_CONFIRMADA,"'Freaky Friday' de Lil Dicky é com Chris Brown, não Bieber","Wikipedia: 'Freaky Friday' é Lil Dicky feat. Chris Brown, não Justin Bieber",
17029,Justin Bieber,Kehlani,Already,song,2020,INVALIDA_CONFIRMADA,"'Already' é Beyoncé/Shatta Wale, não Bieber/Kehlani","Wikipedia/Spotify: 'Already' é Beyoncé, Shatta Wale & Major Lazer, não Bieber/Kehlani",
17035,Ariana Grande,Ty Dolla $ign,Rule the World,song,2017,INVALIDA_CONFIRMADA,"'Rule the World' é de 2 Chainz, não Ty Dolla $ign","Wikipedia: 'Rule the World' é 2 Chainz feat. Ariana Grande, não Ty Dolla $ign",
17045,Beyoncé,Kanye West,Everything Is Love,song,2018,INVALIDA_CONFIRMADA,"'Everything Is Love' é álbum de Beyoncé e Jay-Z, não Kanye","Wikipedia: 'Everything Is Love' é álbum de The Carters (Beyoncé e Jay-Z), não colab com Kanye",
17068,Post Malone,Doja Cat,Enemies,song,2021,INVALIDA_CONFIRMADA,"'Enemies' de Post Malone é com DaBaby, não Doja Cat","Wikipedia/Spotify: 'Enemies' de Post Malone é feat. DaBaby, não Doja Cat",
17071,Post Malone,Future,Cooped Up,song,2022,INVALIDA_CONFIRMADA,"'Cooped Up' é Post Malone com Roddy Ricch, não Future","Wikipedia/Spotify: 'Cooped Up' é Post Malone feat. Roddy Ricch, não Future",
17072,Post Malone,Future,Spoil My Night,song,2018,INVALIDA_CONFIRMADA,"'Spoil My Night' é Post Malone com Swae Lee, não Future","Spotify/Songfacts: 'Spoil My Night' é Post Malone feat. Swae Lee, não Future",
17079,Dua Lipa,Anitta,Boom,song,2021,INVALIDA_CONFIRMADA,'Boom' não é colab conhecida Dua Lipa/Anitta,Popline/Terra: colab Dua Lipa/Anitta nunca saiu (só tentativa 2017); nenhum 'Boom' existe,
17081,Dua Lipa,Hozier,Love Wins,song,2020,INVALIDA_CONFIRMADA,'Love Wins' não é colaboração Dua Lipa/Hozier,Busca (Wikipedia/Spotify): não existe 'Love Wins' com Dua Lipa e Hozier,
